dt=0.010000 dtacc=0.020000 dtmag=0.100000 racc=0.100000 rmag=0.500000 qbg=0.000100
q0 q1 q2 q3 gbx gby gbz roll pitch yaw
-0.058272 0.010315 0.290762 -0.004398 0.003739 0.001495
-0.064434 0.010269 0.289051 -0.004398 0.003739 0.001495
-0.070221 0.010816 0.287269 -0.004476 0.003721 0.001495
-0.076345 0.010875 0.285578 -0.004476 0.003721 0.001495
-0.081746 0.011350 0.283843 -0.004534 0.003700 0.001495
-0.087580 0.011669 0.282106 -0.004534 0.003700 0.001495
-0.092130 0.012314 0.280531 -0.004594 0.003672 0.001495
-0.097132 0.012744 0.278955 -0.004594 0.003672 0.001495
-0.100776 0.013169 0.276990 -0.004650 0.003665 0.001498
-0.103949 0.013107 0.275097 -0.004650 0.003665 0.001498
-0.105995 0.013300 0.273444 -0.004698 0.003627 0.001498
-0.107648 0.013312 0.271893 -0.004698 0.003627 0.001498
-0.107173 0.013809 0.270310 -0.004731 0.003601 0.001498
-0.106945 0.014114 0.268726 -0.004731 0.003601 0.001498
-0.104709 0.014249 0.267114 -0.004770 0.003583 0.001498
-0.102765 0.014248 0.265501 -0.004770 0.003583 0.001498
-0.099066 0.014232 0.263882 -0.004805 0.003584 0.001498
-0.095631 0.014225 0.262261 -0.004805 0.003584 0.001498
-0.090631 0.013662 0.260587 -0.004834 0.003560 0.001501
-0.085846 0.012913 0.259070 -0.004834 0.003560 0.001501
-0.079280 0.012429 0.257401 -0.004872 0.003552 0.001501
-0.073000 0.011888 0.255732 -0.004872 0.003552 0.001501
-0.066489 0.012394 0.254205 -0.004904 0.003528 0.001501
-0.060089 0.012053 0.252845 -0.004904 0.003528 0.001501
-0.053406 0.011753 0.251485 -0.004942 0.003522 0.001501
-0.046657 0.011067 0.249829 -0.004942 0.003522 0.001501
-0.039558 0.010524 0.248172 -0.004988 0.003503 0.001501
-0.032807 0.009838 0.246516 -0.004988 0.003503 0.001501
-0.026470 0.009241 0.245071 -0.005043 0.003485 0.001504
-0.020544 0.008506 0.243778 -0.005043 0.003485 0.001504
-0.014687 0.007916 0.242375 -0.005096 0.003463 0.001503
-0.010265 0.007008 0.240901 -0.005096 0.003463 0.001503
-0.005412 0.006245 0.239428 -0.005153 0.003444 0.001503
-0.002139 0.005548 0.237981 -0.005153 0.003444 0.001503
0.001533 0.004955 0.236536 -0.005206 0.003431 0.001503
0.004806 0.004258 0.235089 -0.005206 0.003431 0.001503
0.006546 0.003460 0.233581 -0.005255 0.003409 0.001503
0.007923 0.002499 0.232073 -0.005255 0.003409 0.001503
0.009209 0.001981 0.230384 -0.005310 0.003376 0.001509
0.009606 0.001275 0.228889 -0.005310 0.003376 0.001509
0.010399 0.000669 0.227394 -0.005363 0.003363 0.001509
0.009188 0.000182 0.225834 -0.005363 0.003363 0.001509
0.008344 -0.000227 0.224274 -0.005412 0.003353 0.001509
0.006780 -0.000844 0.222793 -0.005412 0.003353 0.001509
0.005493 -0.001253 0.221313 -0.005449 0.003325 0.001509
0.003329 -0.001705 0.219396 -0.005449 0.003325 0.001509
0.001392 -0.001965 0.217480 -0.005479 0.003299 0.001509
-0.000771 -0.002417 0.215564 -0.005479 0.003299 0.001509
-0.002639 -0.002536 0.213536 -0.005507 0.003286 0.001511
-0.004714 -0.002752 0.211618 -0.005507 0.003286 0.001511
-0.006883 -0.002416 0.209672 -0.005523 0.003269 0.001511
-0.009171 -0.002213 0.207725 -0.005523 0.003269 0.001511
-0.011165 -0.001730 0.205908 -0.005547 0.003247 0.001511
-0.013340 -0.001409 0.204091 -0.005547 0.003247 0.001511
-0.014404 -0.001138 0.201851 -0.005560 0.003217 0.001511
-0.015573 -0.001093 0.199610 -0.005560 0.003217 0.001511
-0.016294 -0.000623 0.197518 -0.005574 0.003188 0.001511
-0.017120 -0.000371 0.195425 -0.005574 0.003188 0.001511
-0.016511 -0.000413 0.192938 -0.005577 0.003155 0.001513
-0.015922 -0.000705 0.190542 -0.005577 0.003155 0.001513
-0.015196 -0.000534 0.188167 -0.005585 0.003126 0.001513
-0.014532 -0.000581 0.185793 -0.005585 0.003126 0.001513
-0.013675 -0.000136 0.183565 -0.005597 0.003101 0.001513
-0.012909 0.000128 0.181336 -0.005597 0.003101 0.001513
-0.011048 -0.000244 0.178789 -0.005608 0.003064 0.001513
-0.009271 -0.000900 0.176241 -0.005608 0.003064 0.001513
-0.007429 -0.001267 0.173694 -0.005617 0.003025 0.001513
-0.005203 -0.002666 0.171167 -0.005617 0.003025 0.001513
-0.002895 -0.003881 0.168575 -0.005628 0.003001 0.001514
-0.000669 -0.005279 0.166048 -0.005628 0.003001 0.001514
0.001642 -0.006993 0.163758 -0.005639 0.002971 0.001514
0.003870 -0.008928 0.161467 -0.005639 0.002971 0.001514
0.005977 -0.011094 0.159264 -0.005656 0.002914 0.001514
0.007958 -0.013694 0.157060 -0.005656 0.002914 0.001514
0.009965 -0.016589 0.154814 -0.005671 0.002850 0.001514
0.011854 -0.019965 0.152568 -0.005671 0.002850 0.001514
0.013580 -0.022857 0.150463 -0.005685 0.002781 0.001514
0.015201 -0.026793 0.148670 -0.005685 0.002781 0.001514
0.016881 -0.030918 0.147110 -0.005699 0.002715 0.001514
0.018181 -0.035735 0.145581 -0.005699 0.002715 0.001514
0.019631 -0.040059 0.144053 -0.005718 0.002649 0.001514
0.020023 -0.044523 0.142695 -0.005718 0.002649 0.001514
0.020560 -0.048501 0.141337 -0.005738 0.002584 0.001514
0.020952 -0.052966 0.139978 -0.005738 0.002584 0.001514
0.021261 -0.057482 0.138847 -0.005759 0.002522 0.001514
0.021411 -0.062465 0.137715 -0.005759 0.002522 0.001514
0.022085 -0.066500 0.136517 -0.005775 0.002469 0.001514
0.022639 -0.070932 0.135318 -0.005775 0.002469 0.001514
0.022885 -0.074304 0.134077 -0.005787 0.002411 0.001518
0.022405 -0.077367 0.133145 -0.005787 0.002411 0.001518
0.022008 -0.079957 0.132212 -0.005798 0.002348 0.001518
0.021376 -0.082012 0.131227 -0.005798 0.002348 0.001518
0.020759 -0.083667 0.130242 -0.005800 0.002294 0.001518
0.020547 -0.085100 0.129259 -0.005800 0.002294 0.001518
0.020577 -0.084543 0.128593 -0.005797 0.002250 0.001518
0.020636 -0.084319 0.127928 -0.005797 0.002250 0.001518
0.020276 -0.083112 0.127321 -0.005792 0.002217 0.001518
0.019726 -0.081317 0.126587 -0.005792 0.002217 0.001518
0.019152 -0.078767 0.126004 -0.005788 0.002175 0.001518
0.018606 -0.076526 0.125418 -0.005788 0.002175 0.001518
0.018966 -0.073487 0.124923 -0.005778 0.002143 0.001518
0.019403 -0.070690 0.124428 -0.005778 0.002143 0.001518
0.020352 -0.066457 0.124055 -0.005768 0.002104 0.001518
0.021372 -0.062515 0.123682 -0.005768 0.002104 0.001518
0.021709 -0.057084 0.123162 -0.005754 0.002056 0.001518
0.022155 -0.052019 0.122642 -0.005754 0.002056 0.001518
0.022996 -0.046976 0.122161 -0.005736 0.002013 0.001518
0.025145 -0.042869 0.121919 -0.005736 0.002013 0.001518
0.027099 -0.038397 0.121638 -0.005710 0.001965 0.001518
0.029280 -0.033928 0.121463 -0.005710 0.001965 0.001518
0.031317 -0.029085 0.121288 -0.005691 0.001915 0.001518
0.032959 -0.025131 0.120957 -0.005691 0.001915 0.001518
0.034416 -0.020754 0.120626 -0.005666 0.001859 0.001518
0.036856 -0.018144 0.120377 -0.005666 0.001859 0.001518
0.039105 -0.015138 0.120127 -0.005641 0.001806 0.001518
0.041544 -0.012527 0.119879 -0.005641 0.001806 0.001518
0.044169 -0.010474 0.119735 -0.005621 0.001750 0.001518
0.046944 -0.008841 0.119591 -0.005621 0.001750 0.001518
0.049271 -0.006999 0.119154 -0.005594 0.001690 0.001519
0.050997 -0.006616 0.119171 -0.005594 0.001690 0.001519
0.052600 -0.005816 0.119187 -0.005578 0.001635 0.001519
0.054692 -0.005957 0.119385 -0.005578 0.001635 0.001519
0.056876 -0.006347 0.119362 -0.005561 0.001583 0.001519
0.058612 -0.007687 0.118813 -0.005561 0.001583 0.001519
0.060231 -0.008579 0.118265 -0.005546 0.001523 0.001519
0.061800 -0.009608 0.118063 -0.005546 0.001523 0.001519
0.062892 -0.010608 0.118238 -0.005532 0.001480 0.001519
0.063585 -0.011850 0.117812 -0.005532 0.001480 0.001519
0.064130 -0.013408 0.117484 -0.005518 0.001445 0.001519
0.064875 -0.015353 0.116982 -0.005518 0.001445 0.001519
0.065546 -0.017523 0.116757 -0.005508 0.001401 0.001519
0.066071 -0.019728 0.116432 -0.005508 0.001401 0.001519
0.066481 -0.021650 0.116108 -0.005493 0.001363 0.001519
0.065723 -0.022685 0.115633 -0.005493 0.001363 0.001519
0.064851 -0.023492 0.115157 -0.005477 0.001333 0.001519
0.064093 -0.024526 0.114682 -0.005477 0.001333 0.001519
0.063876 -0.025779 0.114294 -0.005464 0.001317 0.001519
0.063758 -0.027149 0.113907 -0.005464 0.001317 0.001519
0.063308 -0.028272 0.113551 -0.005442 0.001288 0.001519
0.062214 -0.028338 0.113132 -0.005442 0.001288 0.001519
0.060924 -0.028199 0.112714 -0.005416 0.001261 0.001519
0.059830 -0.028265 0.112295 -0.005416 0.001261 0.001519
0.058497 -0.027814 0.111730 -0.005393 0.001247 0.001519
0.057338 -0.027469 0.111164 -0.005393 0.001247 0.001519
0.056700 -0.026823 0.110811 -0.005371 0.001220 0.001519
0.056228 -0.026379 0.110459 -0.005371 0.001220 0.001519
0.055266 -0.025061 0.110220 -0.005344 0.001199 0.001519
0.054269 -0.023509 0.109788 -0.005344 0.001199 0.001519
0.052992 -0.021557 0.109431 -0.005317 0.001175 0.001519
0.052908 -0.020088 0.109006 -0.005317 0.001175 0.001519
0.052613 -0.018464 0.108581 -0.005289 0.001154 0.001519
0.052529 -0.016995 0.108156 -0.005289 0.001154 0.001519
0.052142 -0.014760 0.108184 -0.005264 0.001125 0.001519
0.051946 -0.012741 0.108212 -0.005264 0.001125 0.001519
0.051409 -0.010318 0.107823 -0.005235 0.001104 0.001519
0.051091 -0.008054 0.107434 -0.005235 0.001104 0.001519
0.050559 -0.005656 0.107045 -0.005207 0.001086 0.001519
0.050240 -0.003392 0.106656 -0.005207 0.001086 0.001519
0.049713 -0.001012 0.106234 -0.005179 0.001071 0.001520
0.050378 0.000284 0.106307 -0.005179 0.001071 0.001520
0.050915 0.001788 0.106380 -0.005161 0.001043 0.001520
0.051580 0.003084 0.106453 -0.005161 0.001043 0.001520
0.052110 0.004574 0.106526 -0.005143 0.001017 0.001520
0.052775 0.005870 0.106599 -0.005143 0.001017 0.001520
0.053298 0.007345 0.106671 -0.005125 0.000994 0.001520
0.053963 0.008641 0.106744 -0.005125 0.000994 0.001520
0.054480 0.010102 0.106817 -0.005105 0.000972 0.001520
0.053717 0.010091 0.106614 -0.005105 0.000972 0.001520
0.052950 0.010283 0.106399 -0.005104 0.000945 0.001520
0.052187 0.010273 0.106196 -0.005104 0.000945 0.001520
0.051427 0.010458 0.105993 -0.005105 0.000919 0.001520
0.050664 0.010448 0.105790 -0.005105 0.000919 0.001520
0.049912 0.010632 0.105586 -0.005106 0.000893 0.001520
0.049149 0.010622 0.105383 -0.005106 0.000893 0.001520
0.048405 0.010806 0.105180 -0.005109 0.000868 0.001520
0.044854 0.010403 0.105066 -0.005109 0.000868 0.001520
0.041315 0.010205 0.104953 -0.005110 0.000840 0.001520
0.037764 0.009803 0.104839 -0.005110 0.000840 0.001520
0.034264 0.009615 0.104748 -0.005117 0.000812 0.001520
0.030713 0.009213 0.104634 -0.005117 0.000812 0.001520
0.026947 0.009220 0.104023 -0.005127 0.000785 0.001520
0.022587 0.009306 0.103556 -0.005127 0.000785 0.001520
0.018423 0.009640 0.103590 -0.005128 0.000759 0.001520
0.014246 0.009785 0.103623 -0.005128 0.000759 0.001520
0.010659 0.009724 0.103545 -0.005131 0.000752 0.001520
0.007052 0.009605 0.103467 -0.005131 0.000752 0.001520
0.004327 0.009384 0.103108 -0.005135 0.000736 0.001520
0.002551 0.009989 0.102746 -0.005135 0.000736 0.001520
0.000714 0.010687 0.102397 -0.005127 0.000723 0.001519
-0.001061 0.011292 0.102035 -0.005127 0.000723 0.001519
-0.001994 0.012580 0.102050 -0.005114 0.000726 0.001519
-0.002830 0.013883 0.102065 -0.005114 0.000726 0.001519
-0.002931 0.014877 0.101745 -0.005082 0.000714 0.001519
-0.000544 0.015523 0.101248 -0.005082 0.000714 0.001519
0.001558 0.016185 0.100751 -0.005045 0.000712 0.001519
0.003945 0.016831 0.100254 -0.005045 0.000712 0.001519
0.007101 0.018464 0.100228 -0.005016 0.000710 0.001519
0.010564 0.020234 0.100187 -0.005016 0.000710 0.001519
0.013765 0.022012 0.100092 -0.004981 0.000709 0.001520
0.018625 0.023317 0.099670 -0.004981 0.000709 0.001520
0.023305 0.024609 0.099248 -0.004957 0.000711 0.001520
0.028886 0.025938 0.098803 -0.004957 0.000711 0.001520
0.034463 0.026761 0.098203 -0.004926 0.000711 0.001520
0.040274 0.027582 0.097602 -0.004926 0.000711 0.001520
0.045834 0.028763 0.097124 -0.004904 0.000707 0.001520
0.050955 0.029492 0.096984 -0.004904 0.000707 0.001520
0.055942 0.030255 0.096844 -0.004887 0.000703 0.001520
0.060814 0.030433 0.096696 -0.004887 0.000703 0.001520
0.065558 0.030639 0.096570 -0.004869 0.000699 0.001520
0.069556 0.030728 0.096153 -0.004869 0.000699 0.001520
0.073527 0.030856 0.095735 -0.004866 0.000694 0.001520
0.076650 0.030740 0.095243 -0.004866 0.000694 0.001520
0.078244 0.030275 0.095032 -0.004857 0.000692 0.001520
0.079906 0.029795 0.094821 -0.004857 0.000692 0.001520
0.080806 0.028780 0.094119 -0.004854 0.000672 0.001520
0.081727 0.027613 0.093418 -0.004854 0.000672 0.001520
0.082338 0.026453 0.092828 -0.004850 0.000663 0.001520
0.081851 0.024852 0.092592 -0.004850 0.000663 0.001520
0.081334 0.023464 0.092373 -0.004846 0.000635 0.001520
0.079553 0.021599 0.092239 -0.004846 0.000635 0.001520
0.077774 0.019902 0.092105 -0.004846 0.000612 0.001520
0.075751 0.017906 0.091769 -0.004846 0.000612 0.001520
0.073814 0.015803 0.091159 -0.004846 0.000592 0.001520
0.070443 0.013674 0.090691 -0.004846 0.000592 0.001520
0.067091 0.011764 0.090222 -0.004849 0.000562 0.001520
0.063721 0.009635 0.089754 -0.004849 0.000562 0.001520
0.060187 0.007504 0.089729 -0.004848 0.000536 0.001520
0.056663 0.005171 0.089705 -0.004848 0.000536 0.001520
0.053170 0.002616 0.089200 -0.004837 0.000513 0.001519
0.049757 -0.000106 0.088673 -0.004837 0.000513 0.001519
0.046486 -0.002717 0.088039 -0.004817 0.000473 0.001519
0.043404 -0.004968 0.087747 -0.004817 0.000473 0.001519
0.040295 -0.007316 0.087716 -0.004801 0.000436 0.001519
0.037307 -0.009939 0.087685 -0.004801 0.000436 0.001519
0.034519 -0.012073 0.087552 -0.004787 0.000395 0.001519
0.032356 -0.014711 0.087021 -0.004787 0.000395 0.001519
0.030148 -0.017072 0.086491 -0.004781 0.000358 0.001519
0.028783 -0.019642 0.086054 -0.004781 0.000358 0.001519
0.027262 -0.021910 0.085645 -0.004760 0.000318 0.001519
0.025896 -0.024479 0.085209 -0.004760 0.000318 0.001519
0.025526 -0.026216 0.084908 -0.004746 0.000285 0.001519
0.025259 -0.028198 0.084607 -0.004746 0.000285 0.001519
0.025132 -0.029812 0.084359 -0.004725 0.000243 0.001519
0.025059 -0.031721 0.084036 -0.004725 0.000243 0.001519
0.025279 -0.033246 0.083833 -0.004707 0.000209 0.001519
0.025634 -0.035026 0.083630 -0.004707 0.000209 0.001519
0.026769 -0.036756 0.083440 -0.004686 0.000161 0.001519
0.028057 -0.038849 0.083249 -0.004686 0.000161 0.001519
0.029431 -0.039678 0.082806 -0.004675 0.000116 0.001518
0.030894 -0.040846 0.082340 -0.004675 0.000116 0.001518
0.031923 -0.041042 0.081877 -0.004669 0.000064 0.001518
0.032997 -0.041626 0.081414 -0.004669 0.000064 0.001518
0.034422 -0.042035 0.081186 -0.004655 0.000027 0.001518
0.035950 -0.042722 0.080957 -0.004655 0.000027 0.001518
0.037847 -0.043120 0.080645 -0.004649 -0.000021 0.001518
0.039785 -0.043873 0.080334 -0.004649 -0.000021 0.001518
0.041168 -0.043837 0.079900 -0.004637 -0.000060 0.001518
0.041796 -0.043509 0.079329 -0.004637 -0.000060 0.001518
0.042415 -0.042814 0.078795 -0.004635 -0.000109 0.001518
0.043042 -0.042485 0.078223 -0.004635 -0.000109 0.001518
0.043472 -0.041802 0.077597 -0.004635 -0.000149 0.001518
0.043904 -0.041425 0.076970 -0.004635 -0.000149 0.001518
0.044383 -0.040384 0.076464 -0.004628 -0.000191 0.001518
0.044916 -0.039659 0.075958 -0.004628 -0.000191 0.001518
0.045500 -0.038309 0.075403 -0.004632 -0.000237 0.001518
0.046055 -0.037299 0.074847 -0.004632 -0.000237 0.001518
0.045176 -0.035210 0.074296 -0.004633 -0.000268 0.001518
0.044290 -0.033355 0.073745 -0.004633 -0.000268 0.001518
0.043095 -0.031272 0.073304 -0.004631 -0.000307 0.001517
0.041909 -0.029486 0.072831 -0.004631 -0.000307 0.001517
0.040894 -0.027221 0.072163 -0.004630 -0.000339 0.001517
0.040067 -0.025281 0.071325 -0.004630 -0.000339 0.001517
0.039280 -0.022921 0.070606 -0.004624 -0.000375 0.001517
0.038535 -0.020835 0.069888 -0.004624 -0.000375 0.001517
0.037158 -0.018063 0.069420 -0.004618 -0.000416 0.001517
0.035824 -0.015596 0.068952 -0.004618 -0.000416 0.001517
0.034529 -0.013163 0.068483 -0.004607 -0.000450 0.001517
0.033319 -0.010991 0.068015 -0.004607 -0.000450 0.001517
0.033025 -0.009408 0.067375 -0.004592 -0.000495 0.001517
0.032845 -0.008163 0.066709 -0.004592 -0.000495 0.001517
0.032421 -0.006317 0.066402 -0.004580 -0.000535 0.001517
0.031764 -0.004681 0.066049 -0.004580 -0.000535 0.001517
0.031267 -0.003372 0.065393 -0.004558 -0.000582 0.001517
0.030940 -0.002416 0.064737 -0.004558 -0.000582 0.001517
0.031419 -0.001383 0.064112 -0.004547 -0.000631 0.001517
0.031975 -0.000715 0.063487 -0.004547 -0.000631 0.001517
0.033101 -0.000568 0.063062 -0.004534 -0.000667 0.001517
0.033785 -0.000473 0.062488 -0.004534 -0.000667 0.001517
0.034398 -0.000076 0.061943 -0.004525 -0.000708 0.001516
0.035082 0.000019 0.061369 -0.004525 -0.000708 0.001516
0.036409 -0.000778 0.061190 -0.004522 -0.000750 0.001516
0.037755 -0.001895 0.061010 -0.004522 -0.000750 0.001516
0.039387 -0.003057 0.060711 -0.004513 -0.000786 0.001516
0.041091 -0.004486 0.060411 -0.004513 -0.000786 0.001516
0.041505 -0.004753 0.059621 -0.004513 -0.000815 0.001516
0.041918 -0.005238 0.058832 -0.004513 -0.000815 0.001516
0.041827 -0.005536 0.058420 -0.004511 -0.000850 0.001516
0.041754 -0.006103 0.058009 -0.004511 -0.000850 0.001516
0.042629 -0.006898 0.057765 -0.004516 -0.000868 0.001516
0.043462 -0.007826 0.057487 -0.004516 -0.000868 0.001516
0.044160 -0.008490 0.056848 -0.004516 -0.000904 0.001516
0.044394 -0.009170 0.056202 -0.004516 -0.000904 0.001516
0.044074 -0.008853 0.055496 -0.004515 -0.000929 0.001516
0.043481 -0.008951 0.054873 -0.004515 -0.000929 0.001516
0.043654 -0.009313 0.054638 -0.004514 -0.000949 0.001516
0.043838 -0.009823 0.054403 -0.004514 -0.000949 0.001516
0.044009 -0.010180 0.054168 -0.004512 -0.000969 0.001516
0.042649 -0.009436 0.053497 -0.004512 -0.000969 0.001516
0.041291 -0.008554 0.052874 -0.004512 -0.000987 0.001515
0.039931 -0.007809 0.052203 -0.004512 -0.000987 0.001515
0.039200 -0.006995 0.051470 -0.004510 -0.001020 0.001515
0.039140 -0.006882 0.051047 -0.004510 -0.001020 0.001515
0.038953 -0.006399 0.050981 -0.004502 -0.001051 0.001515
0.038821 -0.006152 0.050914 -0.004502 -0.001051 0.001515
0.038174 -0.005278 0.050665 -0.004501 -0.001079 0.001515
0.037536 -0.004611 0.050417 -0.004501 -0.001079 0.001515
0.037082 -0.004189 0.049661 -0.004493 -0.001123 0.001515
0.036690 -0.004101 0.048904 -0.004493 -0.001123 0.001515
0.036530 -0.003272 0.048800 -0.004492 -0.001160 0.001514
0.036377 -0.002722 0.048638 -0.004492 -0.001160 0.001514
0.035541 -0.002364 0.048275 -0.004496 -0.001195 0.001514
0.035159 -0.002794 0.047871 -0.004496 -0.001195 0.001514
0.035484 -0.003080 0.047609 -0.004496 -0.001243 0.001514
0.035805 -0.003726 0.047346 -0.004496 -0.001243 0.001514
0.036112 -0.003698 0.047032 -0.004496 -0.001276 0.001514
0.036425 -0.003920 0.046717 -0.004496 -0.001276 0.001514
0.036082 -0.003916 0.046562 -0.004493 -0.001316 0.001514
0.035756 -0.004216 0.046407 -0.004493 -0.001316 0.001514
0.036445 -0.004360 0.046415 -0.004489 -0.001351 0.001513
0.037167 -0.004763 0.046372 -0.004489 -0.001351 0.001513
0.037329 -0.004247 0.045918 -0.004485 -0.001383 0.001513
0.037236 -0.004335 0.045577 -0.004485 -0.001383 0.001513
0.037958 -0.004326 0.045874 -0.004481 -0.001408 0.001513
0.038712 -0.004512 0.046171 -0.004481 -0.001408 0.001513
0.039610 -0.004452 0.046405 -0.004484 -0.001430 0.001513
0.040485 -0.004554 0.046638 -0.004484 -0.001430 0.001513
0.040081 -0.003793 0.046372 -0.004481 -0.001462 0.001513
0.040788 -0.003250 0.046129 -0.004481 -0.001462 0.001513
0.041487 -0.002556 0.045940 -0.004480 -0.001482 0.001512
0.042194 -0.002012 0.045698 -0.004480 -0.001482 0.001512
0.042447 -0.000441 0.045852 -0.004470 -0.001509 0.001512
0.042778 0.000929 0.046006 -0.004470 -0.001509 0.001512
0.042684 0.002094 0.045727 -0.004472 -0.001526 0.001512
0.042573 0.003131 0.045448 -0.004472 -0.001526 0.001512
0.043176 0.004300 0.045372 -0.004470 -0.001548 0.001512
0.043509 0.005921 0.045765 -0.004470 -0.001548 0.001512
0.043475 0.007667 0.046284 -0.004470 -0.001558 0.001512
0.043341 0.009191 0.046471 -0.004470 -0.001558 0.001512
0.043122 0.010714 0.046086 -0.004463 -0.001581 0.001515
0.043142 0.011683 0.045887 -0.004463 -0.001581 0.001515
0.043384 0.013346 0.045980 -0.004462 -0.001601 0.001515
0.043319 0.015014 0.046507 -0.004462 -0.001601 0.001515
0.043002 0.016855 0.047058 -0.004458 -0.001618 0.001515
0.042716 0.018567 0.047608 -0.004458 -0.001618 0.001515
0.042585 0.019230 0.047693 -0.004455 -0.001650 0.001515
0.042471 0.019650 0.047778 -0.004455 -0.001650 0.001515
0.042509 0.020517 0.048069 -0.004457 -0.001667 0.001515
0.042533 0.021257 0.048359 -0.004457 -0.001667 0.001515
0.041766 0.022004 0.048736 -0.004459 -0.001697 0.001514
0.040981 0.022526 0.049060 -0.004459 -0.001697 0.001514
0.040128 0.022418 0.049271 -0.004461 -0.001728 0.001514
0.039652 0.021892 0.049569 -0.004461 -0.001728 0.001514
0.039469 0.021279 0.049651 -0.004466 -0.001751 0.001514
0.039297 0.020645 0.050050 -0.004466 -0.001751 0.001514
0.038361 0.019978 0.050625 -0.004472 -0.001779 0.001514
0.037003 0.019609 0.051277 -0.004472 -0.001779 0.001514
0.035690 0.019514 0.051929 -0.004478 -0.001816 0.001514
0.034690 0.018185 0.051971 -0.004478 -0.001816 0.001514
0.034220 0.016431 0.052154 -0.004484 -0.001849 0.001513
0.033703 0.014431 0.052287 -0.004484 -0.001849 0.001513
0.032656 0.013133 0.052822 -0.004496 -0.001878 0.001513
0.031520 0.011620 0.053356 -0.004496 -0.001878 0.001513
0.030369 0.010065 0.053692 -0.004503 -0.001906 0.001513
0.029361 0.007611 0.053954 -0.004503 -0.001906 0.001513
0.028443 0.005420 0.054215 -0.004515 -0.001941 0.001513
0.027807 0.002786 0.054948 -0.004515 -0.001941 0.001513
0.027215 0.000397 0.055681 -0.004521 -0.001974 0.001513
0.026579 -0.002237 0.056414 -0.004521 -0.001974 0.001513
0.025435 -0.004102 0.056731 -0.004533 -0.002013 0.001512
0.024201 -0.006262 0.056982 -0.004533 -0.002013 0.001512
0.023521 -0.008646 0.057178 -0.004547 -0.002047 0.001512
0.023109 -0.011459 0.057761 -0.004547 -0.002047 0.001512
0.022611 -0.013878 0.058435 -0.004558 -0.002081 0.001512
0.022037 -0.016550 0.059109 -0.004558 -0.002081 0.001512
0.021368 -0.018183 0.059305 -0.004570 -0.002115 0.001512
0.020605 -0.020070 0.059501 -0.004570 -0.002115 0.001512
0.019782 -0.021929 0.059568 -0.004580 -0.002149 0.001512
0.018886 -0.024042 0.059636 -0.004580 -0.002149 0.001512
0.018959 -0.025944 0.060235 -0.004589 -0.002171 0.001510
0.018964 -0.028017 0.060753 -0.004589 -0.002171 0.001510
0.018602 -0.028875 0.060873 -0.004598 -0.002210 0.001510
0.018169 -0.030026 0.060992 -0.004598 -0.002210 0.001510
0.017710 -0.030398 0.060907 -0.004610 -0.002242 0.001510
0.017161 -0.031003 0.060822 -0.004610 -0.002242 0.001510
0.017167 -0.031729 0.060966 -0.004621 -0.002282 0.001510
0.017090 -0.032755 0.061111 -0.004621 -0.002282 0.001510
0.017671 -0.033574 0.061516 -0.004633 -0.002314 0.001510
0.018166 -0.034490 0.061843 -0.004633 -0.002314 0.001510
0.018308 -0.034503 0.061902 -0.004648 -0.002359 0.001513
0.018334 -0.034861 0.062122 -0.004648 -0.002359 0.001513
0.018205 -0.034605 0.062201 -0.004657 -0.002400 0.001513
0.018068 -0.034998 0.062328 -0.004657 -0.002400 0.001513
0.018242 -0.035072 0.062623 -0.004673 -0.002444 0.001513
0.018296 -0.035478 0.062918 -0.004673 -0.002444 0.001513
0.018634 -0.035572 0.063212 -0.004687 -0.002490 0.001513
0.018571 -0.036082 0.063355 -0.004687 -0.002490 0.001513
0.018601 -0.036175 0.063498 -0.004700 -0.002545 0.001513
0.018463 -0.036285 0.063508 -0.004700 -0.002545 0.001513
0.018406 -0.036083 0.063582 -0.004710 -0.002587 0.001512
0.018268 -0.036192 0.063592 -0.004710 -0.002587 0.001512
0.018367 -0.036103 0.063759 -0.004724 -0.002632 0.001512
0.018517 -0.036209 0.064171 -0.004724 -0.002632 0.001512
0.018712 -0.036576 0.064610 -0.004735 -0.002676 0.001512
0.018758 -0.037152 0.064905 -0.004735 -0.002676 0.001512
0.018890 -0.037196 0.065151 -0.004749 -0.002715 0.001512
0.018847 -0.037379 0.065089 -0.004749 -0.002715 0.001512
0.018917 -0.037243 0.065028 -0.004764 -0.002758 0.001512
0.018963 -0.037298 0.065156 -0.004764 -0.002758 0.001512
0.018930 -0.037121 0.065581 -0.004778 -0.002799 0.001511
0.018797 -0.037259 0.065945 -0.004778 -0.002799 0.001511
0.018677 -0.037259 0.066492 -0.004788 -0.002841 0.001511
0.018617 -0.037716 0.066794 -0.004788 -0.002841 0.001511
0.018664 -0.037613 0.066897 -0.004801 -0.002886 0.001511
0.018617 -0.037851 0.067001 -0.004801 -0.002886 0.001511
0.018555 -0.037571 0.066968 -0.004816 -0.002926 0.001511
0.018380 -0.037593 0.066935 -0.004816 -0.002926 0.001511
0.018090 -0.036997 0.067371 -0.004834 -0.002964 0.001511
0.017530 -0.036891 0.068064 -0.004834 -0.002964 0.001511
0.017549 -0.036516 0.068555 -0.004849 -0.003002 0.001510
0.017459 -0.036427 0.068977 -0.004849 -0.003002 0.001510
0.017899 -0.036155 0.068922 -0.004867 -0.003034 0.001510
0.017918 -0.035695 0.068742 -0.004867 -0.003034 0.001510
