index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
2114;4;-0.5987049;0.46709505;0.017916441;-0.06789845;-0.043024406;0.018343775;-0.65814525;0.37877446;0.017916441;-0.06789845;-0.043024406;0.018343775;6.8353415;6.940035;7.995858;-0.079347044;-0.10410593;0.14031208;0.7833344;2.610376;0.0
2115;4;-0.5848375;0.4503353;0.014559947;-0.062929936;-0.081288256;-0.022079712;-0.64204144;0.3641696;0.014559947;-0.062929936;-0.081288256;-0.022079712;6.8353415;6.940035;7.9984827;-0.08075172;-0.10545052;0.14023298;0.7595747;2.617213;0.0
2116;4;-0.5714344;0.43105313;0.008033618;-0.08579694;-0.064728394;-0.023174822;-0.62596554;0.34714714;0.008033618;-0.08579694;-0.064728394;-0.023174822;6.8353415;6.940035;8.001034;-0.08224231;-0.10707841;0.13991825;0.7368706;2.6249301;0.0
2117;4;-0.558881;0.4127691;0.0048045516;-0.048852663;-0.15869224;-0.014418206;-0.6109243;0.3309044;0.0048045516;-0.048852663;-0.15869224;-0.014418206;6.8353415;6.958108;8.003449;-0.08350886;-0.11002121;0.1397351;0.7150177;2.6323745;0.0
2119;4;-0.53455836;0.37548295;-5.284548E-4;0.0033000126;-0.164329;-0.038109664;-0.58157766;0.29750213;-5.284548E-4;0.0033000126;-0.164329;-0.038109664;6.8353415;6.958108;7.9744515;-0.084038146;-0.11623851;0.13950683;0.67052066;2.6550279;0.0
2121;4;-0.51434773;0.33555943;-0.0059155747;-0.038881727;-0.094534785;-0.03691684;-0.5557724;0.26128665;-0.0059155747;-0.038881727;-0.094534785;-0.03691684;6.8353415;6.9761806;7.9787264;-0.08498319;-0.12199612;0.13858981;0.63075626;2.6821787;0.0
2123;4;-0.4965336;0.296826;-0.011228532;0.0054954393;-0.03819976;-0.049640197;-0.5324881;0.22607017;-0.011228532;0.0054954393;-0.03819976;-0.049640197;6.8353415;6.9761806;7.982799;-0.0849556;-0.12439622;0.13730447;0.5921738;2.7218537;0.0
2124;4;-0.4596486;0.30162412;-0.009099111;-0.00961964;0.016403837;-0.025977625;-0.4965109;0.23607387;-0.009099111;-0.00961964;0.016403837;-0.025977625;6.8353415;7.0304003;7.957961;-0.08487668;-0.12409502;0.13689736;0.57896847;2.7292976;0.0
2125;4;-0.4460527;0.28926295;-0.006910406;-0.03252155;0.10945066;-0.04116575;-0.48116952;0.22607946;-0.006910406;-0.03252155;0.10945066;-0.04116575;6.8353415;7.1207647;7.95992;-0.085461274;-0.12237292;0.13607518;0.5543727;2.6756783;0.0
2126;4;-0.4398441;0.2689353;-0.0067719147;0.020622028;0.14195135;-0.053691734;-0.47199848;0.2073799;-0.0067719147;0.020622028;0.14195135;-0.053691734;6.8353415;7.1207647;7.9619274;-0.085093334;-0.11969338;0.13480863;0.5330015;2.6922214;0.0
2127;4;-0.43390572;0.25094378;-0.005145423;0.058099706;0.18336739;-0.030691037;-0.46349975;0.19082701;-0.005145423;0.058099706;0.18336739;-0.030691037;6.8353415;7.1207647;7.963947;-0.08379203;-0.116345756;0.13377917;0.51534516;2.723136;0.0
2128;4;-0.42966938;0.2333608;-0.0060849786;0.060949415;0.23799437;-0.019328292;-0.45679584;0.17438628;-0.0060849786;0.060949415;0.23799437;-0.019328292;6.8353415;7.1207647;7.9660034;-0.08212722;-0.11190605;0.13285969;0.50044906;2.7496874;0.0
2130;4;-0.42002213;0.20041096;1.0368973E-4;0.07101692;0.28878772;-0.053704757;-0.44248882;0.14417623;1.0368973E-4;0.07101692;0.28878772;-0.053704757;6.8353415;7.138838;7.980427;-0.07957961;-0.10043631;0.13021341;0.47592697;2.8006718;0.0
2131;4;-0.41190434;0.1845372;-0.0021452904;0.09100777;0.2740174;-0.038917225;-0.4322156;0.13003398;-0.0021452904;0.09100777;0.2740174;-0.038917225;6.8353415;7.138838;7.9826226;-0.07779715;-0.09525864;0.12895717;0.4638946;2.826882;0.0
2132;4;-0.40157712;0.16864407;-0.0063972436;0.09847289;0.19577403;-0.009709945;-0.41984504;0.115910046;-0.0063972436;0.09847289;0.19577403;-0.009709945;6.8353415;7.138838;7.984766;-0.07597075;-0.091420546;0.12822093;0.44934523;2.8502536;0.0
2134;4;-0.36809686;0.13073458;-0.010745648;0.07496795;0.065591194;-0.050530188;-0.38164344;0.08327735;-0.010745648;0.07496795;0.065591194;-0.050530188;6.8353415;7.138838;7.988881;-0.07241462;-0.08742187;0.12642777;0.42000645;2.9012113;0.0
2135;4;-0.35242483;0.12224494;-0.006770991;0.053779565;0.05034548;-0.025292562;-0.36498645;0.07701923;-0.006770991;0.053779565;0.05034548;-0.025292562;6.8353415;7.21113;7.9908485;-0.071346916;-0.086444;0.12591365;0.39077377;2.9061205;0.0
2136;4;-0.342038;0.104533926;-0.006780222;0.04369212;-0.04775119;-0.060055945;-0.35240874;0.061036192;-0.006780222;0.04369212;-0.04775119;-0.060055945;6.8353415;7.21113;8.087433;-0.070271485;-0.08740137;0.12510961;0.37209103;2.9249554;0.0
2138;4;-0.3275401;0.07048768;-0.008952834;0.04353696;-0.09372346;-0.017782751;-0.33375403;0.029313307;-0.008952834;0.04353696;-0.09372346;-0.017782751;6.8353415;7.21113;8.091902;-0.06817179;-0.09109012;0.12436609;0.34374416;3.010152;0.0
2139;4;-0.32000414;0.055361886;1.3639778E-4;0.02205363;-0.10651453;-0.05978057;-0.3243881;0.015490439;1.3639778E-4;0.02205363;-0.10651453;-0.05978057;6.8353415;7.21113;8.094111;-0.067392774;-0.09338049;0.12359143;0.3335973;3.0557802;0.0
2140;4;-0.31445208;0.04010027;7.861778E-4;0.012356798;-0.09835582;-0.028802786;-0.31699613;0.0012623606;7.861778E-4;0.012356798;-0.09835582;-0.028802786;6.8353415;7.21113;8.096513;-0.066991284;-0.09545482;0.12285741;0.32353118;3.096944;0.0
2141;4;-0.31036282;0.026456002;0.0025536325;0.05027461;-0.049324185;-0.026383644;-0.311272;-0.0116076935;0.0025536325;0.05027461;-0.049324185;-0.026383644;6.8353415;7.21113;8.098929;-0.06638059;-0.0966643;0.122310504;0.31586102;3.1412003;0.0
2142;4;-0.30656186;0.013240278;0.0058652516;0.071030736;-0.045799337;-0.046585705;-0.30590943;-0.02397687;0.0058652516;0.071030736;-0.045799337;-0.046585705;6.8353415;7.21113;8.190738;-0.0648017;-0.09770712;0.12138183;0.3105794;-3.1005197;0.0
2144;4;-0.29994917;-0.0112651475;0.018748894;0.08360502;0.06810639;-0.023328956;-0.2964081;-0.047314428;0.018748894;0.08360502;0.06810639;-0.023328956;6.8353415;7.21113;8.196207;-0.06051831;-0.09712309;0.120751336;0.30320832;-3.0193794;0.0
2146;4;-0.2929402;-0.036435857;0.02653482;0.046115853;0.14672707;-0.021621719;-0.286506;-0.07110446;0.02653482;0.046115853;0.14672707;-0.021621719;6.8353415;7.21113;8.202253;-0.058223166;-0.09246954;0.11951868;0.29605094;-2.9362276;0.0
