index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
1835;0;-0.14412591;-0.0048109926;-0.01108493;-3.053397E-4;0.0038511846;-0.0026893367;-0.14420497;5.9306447E-4;-0.01108493;-3.053397E-4;0.0038511846;-0.0026893367;0.0;0.0;0.006114535;-3.317679E-4;0.004842332;-0.037480716;0.14329329;3.1381822;0.0
1836;0;-0.14481619;-0.004799489;-0.011345691;-0.0025427972;0.0033688152;-4.9215095E-4;-0.14489433;6.2809925E-4;-0.011345691;-0.0025427972;0.0033688152;-4.9215095E-4;0.0;0.0;0.008079012;-2.9385163E-4;0.004887461;-0.03746466;0.1442265;3.137484;0.0
1837;0;-0.14568654;-0.004874967;-0.011547681;-0.009598666;-0.0057853307;0.0070612105;-0.14576691;5.840517E-4;-0.011547681;-0.009598666;-0.0057853307;0.0070612105;0.0;0.0;0.008455963;-5.3466606E-4;0.0048703398;-0.037456278;0.14492321;3.1373198;0.0
1839;0;-0.13523868;-0.004617858;-0.010908109;0.006137238;-0.0028968705;0.004605624;-0.13531679;4.375036E-4;-0.010908109;0.006137238;-0.0028968705;0.004605624;0.0;0.0;0.009206543;-4.060438E-4;0.0047584344;-0.037365895;0.1464855;3.137517;0.0
1841;0;-0.13846174;-0.004675765;-0.01107622;0.0036427393;-0.0029658438;0.009731792;-0.13853978;4.927435E-4;-0.01107622;0.0036427393;-0.0029658438;0.009731792;0.0;0.0;0.009984471;-3.2610158E-4;0.004887201;-0.03731322;0.13760218;3.1380143;0.0
1843;0;-0.14031155;-0.004875273;-0.011493291;0.0050257463;0.009373998;0.0035136123;-0.14039579;3.4898226E-4;-0.011493291;0.0050257463;0.009373998;0.0035136123;0.0;0.0;-0.008732076;-2.7599794E-4;0.0050014425;-0.03721778;0.13954434;3.1388657;0.0
1844;0;-0.14130323;-0.004971173;-0.011025108;-0.0026625933;-0.0043688556;-0.007381103;-0.14139034;2.9647458E-4;-0.011025108;-0.0026625933;-0.0043688556;-0.007381103;0.0;0.0;-0.008393898;-3.1347084E-4;0.004969879;-0.037263233;0.14044169;3.1391659;0.0
1845;0;-0.14219682;-0.004960956;-0.011005613;-0.0060644406;-0.0046122842;-0.0011126187;-0.14228292;3.4169143E-4;-0.011005613;-0.0060644406;-0.0046122842;-0.0011126187;0.0;0.0;-0.008046151;-3.391445E-4;0.0049136393;-0.0372753;0.14142084;3.1395059;0.0
1847;0;-0.14409167;-0.005037174;-0.011178796;-0.00498084;-0.0018261983;0.0021867412;-0.1441793;3.2940062E-4;-0.011178796;-0.00498084;-0.0018261983;0.0021867412;0.0;0.0;-0.007355462;-3.9359188E-4;0.004761393;-0.037228547;0.14316851;3.1394534;0.0
1849;0;-0.13312967;-0.004690109;-0.010463683;-0.0014484548;0.007036178;-0.0058572236;-0.13321197;2.8206062E-4;-0.010463683;-0.0014484548;0.007036178;-0.0058572236;0.0;0.0;-0.0056470023;-3.971998E-4;0.0048979265;-0.03733244;0.14481731;3.1399407;0.0
1850;0;-0.13609049;-0.0043011336;-0.01024978;1.561786E-4;0.0036475332;3.359613E-4;-0.13615616;7.8806153E-4;-0.01024978;1.561786E-4;0.0036475332;3.359613E-4;0.0;0.018073013;-0.005285088;-3.8858957E-4;0.0049139955;-0.037382297;0.1334832;3.122442;0.0
