index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
149;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009416177;-0.058660027;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
150;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009423795;-0.05866041;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
152;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009429202;-0.058671992;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
156;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009477497;-0.058646765;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
157;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0094747525;-0.05863086;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
158;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.009469508;-0.05861254;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
163;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009505545;-0.058581397;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
164;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009513429;-0.058586217;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
165;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009521383;-0.05858609;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
166;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009526564;-0.058584046;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
170;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009527261;-0.058566187;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
171;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009525403;-0.058568776;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
172;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009524544;-0.058572352;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
177;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0094938865;-0.058617886;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
178;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.009478668;-0.058618337;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
179;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.00947809;-0.058614258;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
180;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.009478337;-0.058611024;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
184;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.00954518;-0.058614362;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
185;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009556237;-0.05860582;0.0;0.0;0.0;0.0;0.0075;0.0025;0.0;0.0;0.0;0.0
186;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.00956502;-0.058599457;0.0;0.0;0.0;0.0;0.0075;0.0025;0.0;0.0;0.0;0.0
188;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009562576;-0.05859251;0.0;0.0;0.0;0.0;0.0075;0.0025;0.0;0.0;0.0;0.0
191;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.009547324;-0.058588162;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
192;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.009537424;-0.058582038;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
196;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009575691;-0.058558732;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
199;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.009594761;-0.058496308;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
200;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.009593311;-0.058483116;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
204;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009577031;-0.058465075;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
205;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009573153;-0.058452852;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
206;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009572719;-0.05844042;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
207;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009584165;-0.058440167;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
208;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009594525;-0.058436267;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
212;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.009644744;-0.058421906;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
213;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009643568;-0.05843285;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
214;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.00964351;-0.05844144;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
215;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009652791;-0.05844253;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
216;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009665542;-0.058441732;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
219;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.009692966;-0.0584421;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
220;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.009697368;-0.058443006;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
223;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009710972;-0.0584591;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
224;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009707569;-0.058460247;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
227;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009699178;-0.058458306;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
228;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009695482;-0.058456816;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
229;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0097079165;-0.058447447;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
232;3;0.0;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.009711867;-0.05842777;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
233;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009695396;-0.058419604;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
234;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009680314;-0.05841125;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
238;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009672613;-0.058413226;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
239;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009663792;-0.058404643;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
240;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009657247;-0.058395587;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
245;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009690615;-0.058399692;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
246;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009706399;-0.058401067;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
247;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009729373;-0.058404393;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
248;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009753945;-0.05841185;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
