idSensor;source;status;sig;fix;PDOP;HDOP;VDOP;satsInUse;satsInView;latitude;longitude;altitude;trueBearing;declination;groundspeed;groundSpeedX;groundSpeedY;groundSpeedZ;initLatitude;initLongitude;initAltitude;x;y;z;timestamp;index
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802250;886
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.511471E-5;9.091659E-6;-0.593711;0.25235608;0.0;1.2502913;1.2106906;0.31218034;0.1352935;0.0;0.0;0.0;0.0;0.0;0.0;33802250;886
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802261;887
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.52236E-5;9.119718E-6;-0.59506494;0.25232607;0.0;1.2517494;1.212112;0.31250808;0.13547347;0.0;0.0;0.0;0.0;0.0;0.0;33802261;887
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802269;888
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.5332618E-5;9.147823E-6;-0.5964204;0.25229007;0.0;1.2532512;1.2135774;0.3128393;0.13563196;0.0;0.0;0.0;0.0;0.0;0.0;33802269;888
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802281;889
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.5441775E-5;9.175957E-6;-0.59777963;0.25231448;0.0;1.2548473;1.2151153;0.31326738;0.13587171;0.0;0.0;0.0;0.0;0.0;0.0;33802281;889
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802289;890
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.5551064E-5;9.204136E-6;-0.5991412;0.25231627;0.0;1.25641;1.216628;0.31365967;0.13610898;0.0;0.0;0.0;0.0;0.0;0.0;33802289;890
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802296;891
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.5660476E-5;9.232347E-6;-0.6005048;0.2523682;0.0;1.2578326;1.2179892;0.31407812;0.1363345;0.0;0.0;0.0;0.0;0.0;0.0;33802296;891
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802312;892
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.5770005E-5;9.260584E-6;-0.60186946;0.2523045;0.0;1.2591512;1.2192861;0.31432965;0.13642831;0.0;0.0;0.0;0.0;0.0;0.0;33802312;892
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802320;893
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.587966E-5;9.28883E-6;-0.6032342;0.25216904;0.0;1.2605376;1.2206713;0.3145104;0.13660266;0.0;0.0;0.0;0.0;0.0;0.0;33802320;893
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802328;894
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.598946E-5;9.317111E-6;-0.60460204;0.2520892;0.0;1.262176;1.222283;0.31482166;0.13679731;0.0;0.0;0.0;0.0;0.0;0.0;33802332;894
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802339;895
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.6099394E-5;9.345431E-6;-0.60597265;0.25204054;0.0;1.263768;1.2238399;0.3151591;0.13706194;0.0;0.0;0.0;0.0;0.0;0.0;33802339;895
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802347;896
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.620946E-5;9.373762E-6;-0.6073461;0.25195923;0.0;1.2652813;1.2253312;0.31543696;0.13656901;0.0;0.0;0.0;0.0;0.0;0.0;33802347;896
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802359;897
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.631966E-5;9.402121E-6;-0.6087141;0.25201902;0.0;1.2667162;1.2267019;0.31586802;0.13677512;0.0;0.0;0.0;0.0;0.0;0.0;33802359;897
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802371;898
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.642998E-5;9.430525E-6;-0.6100839;0.25196797;0.0;1.2681494;1.2281059;0.31616268;0.13698126;0.0;0.0;0.0;0.0;0.0;0.0;33802371;898
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802378;899
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.6540427E-5;9.458946E-6;-0.61145496;0.2518217;0.0;1.2695551;1.2295135;0.3163333;0.13716081;0.0;0.0;0.0;0.0;0.0;0.0;33802378;899
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802390;900
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.6651003E-5;9.487373E-6;-0.6128282;0.25169206;0.0;1.2709906;1.2309448;0.3165314;0.13739192;0.0;0.0;0.0;0.0;0.0;0.0;33802390;900
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802398;901
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.676171E-5;9.515829E-6;-0.6142038;0.25160003;0.0;1.272447;1.2323844;0.3167807;0.13757485;0.0;0.0;0.0;0.0;0.0;0.0;33802398;901
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802410;902
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.6872552E-5;9.544322E-6;-0.6155829;0.25148687;0.0;1.2740103;1.2339344;0.31703025;0.13791503;0.0;0.0;0.0;0.0;0.0;0.0;33802410;902
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802417;903
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.6983536E-5;9.5728155E-6;-0.61696374;0.25133064;0.0;1.275543;1.2354684;0.3172186;0.13820343;0.0;0.0;0.0;0.0;0.0;0.0;33802417;903
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802429;904
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.7094655E-5;9.601344E-6;-0.6183476;0.2513128;0.0;1.2770836;1.2369664;0.31757972;0.13841718;0.0;0.0;0.0;0.0;0.0;0.0;33802429;904
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802441;905
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.7205908E-5;9.6298945E-6;-0.61973286;0.25123063;0.0;1.2785796;1.2384415;0.31784996;0.1386274;0.0;0.0;0.0;0.0;0.0;0.0;33802441;905
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802449;906
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.7317295E-5;9.658462E-6;-0.6211203;0.25111735;0.0;1.2802067;1.2400534;0.31811395;0.13807702;0.0;0.0;0.0;0.0;0.0;0.0;33802449;906
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802460;907
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.7428814E-5;9.68706E-6;-0.62250185;0.25113478;0.0;1.281643;1.2414392;0.3184925;0.13826041;0.0;0.0;0.0;0.0;0.0;0.0;33802460;907
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802468;908
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.754046E-5;9.7157035E-6;-0.6238866;0.25112283;0.0;1.2830946;1.2428491;0.3188384;0.13849373;0.0;0.0;0.0;0.0;0.0;0.0;33802468;908
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802480;909
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.765223E-5;9.744379E-6;-0.625274;0.25109652;0.0;1.284536;1.2442538;0.31916386;0.13880031;0.0;0.0;0.0;0.0;0.0;0.0;33802480;909
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802488;910
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.7764126E-5;9.773065E-6;-0.6266639;0.25104672;0.0;1.285925;1.245615;0.31944692;0.13907757;0.0;0.0;0.0;0.0;0.0;0.0;33802488;910
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802500;911
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.787615E-5;9.801781E-6;-0.62805474;0.2508973;0.0;1.2873497;1.2470428;0.3196145;0.13920966;0.0;0.0;0.0;0.0;0.0;0.0;33802500;911
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802511;912
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.7988288E-5;9.830518E-6;-0.629447;0.25087377;0.0;1.288654;1.2483138;0.31990898;0.13925625;0.0;0.0;0.0;0.0;0.0;0.0;33802511;912
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802519;913
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.8100534E-5;9.859285E-6;-0.6308407;0.25085708;0.0;1.2899245;1.2495499;0.3202035;0.13944812;0.0;0.0;0.0;0.0;0.0;0.0;33802519;913
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802531;914
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.821291E-5;9.88807E-6;-0.6322389;0.25080964;0.0;1.2913798;1.2509749;0.3205054;0.13977867;0.0;0.0;0.0;0.0;0.0;0.0;33802531;914
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802539;915
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.832542E-5;9.916895E-6;-0.6336391;0.25072443;0.0;1.2929262;1.2525002;0.3207825;0.14004324;0.0;0.0;0.0;0.0;0.0;0.0;33802539;915
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802550;916
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.8438073E-5;9.945732E-6;-0.6350411;0.25063178;0.0;1.2945598;1.2541126;0.32107162;0.13951114;0.0;0.0;0.0;0.0;0.0;0.0;33802550;916
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802562;917
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.8550854E-5;9.974614E-6;-0.63643825;0.2505135;0.0;1.295988;1.255534;0.32127732;0.13971955;0.0;0.0;0.0;0.0;0.0;0.0;33802562;917
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802570;918
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.866375E-5;1.0003512E-5;-0.6378376;0.25059533;0.0;1.2973628;1.2568396;0.321721;0.13992321;0.0;0.0;0.0;0.0;0.0;0.0;33802570;918
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802578;919
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.8776776E-5;1.0032449E-5;-0.63923806;0.2506135;0.0;1.2987901;1.2582165;0.3220978;0.14013171;0.0;0.0;0.0;0.0;0.0;0.0;33802578;919
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802589;920
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.8889917E-5;1.0061408E-5;-0.6406393;0.2506438;0.0;1.3000917;1.2594677;0.32245874;0.1401315;0.0;0.0;0.0;0.0;0.0;0.0;33802589;920
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802597;921
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.9003164E-5;1.00904E-5;-0.64204174;0.25064126;0.0;1.3013467;1.2606843;0.3227668;0.14027567;0.0;0.0;0.0;0.0;0.0;0.0;33802597;921
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802613;922
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.911654E-5;1.0119433E-5;-0.6434467;0.2506686;0.0;1.3028514;1.2621331;0.3231745;0.14058885;0.0;0.0;0.0;0.0;0.0;0.0;33802613;922
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802621;923
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.9230057E-5;1.0148508E-5;-0.6448554;0.25066856;0.0;1.3044813;1.263712;0.32357877;0.14091207;0.0;0.0;0.0;0.0;0.0;0.0;33802621;923
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802628;924
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.9343708E-5;1.0177612E-5;-0.6462642;0.25064385;0.0;1.3059665;1.2651589;0.32391593;0.14107499;0.0;0.0;0.0;0.0;0.0;0.0;33802632;924
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802640;925
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.9457478E-5;1.0206738E-5;-0.647676;0.25068113;0.0;1.3073363;1.2664738;0.32430288;0.14122683;0.0;0.0;0.0;0.0;0.0;0.0;33802640;925
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802648;926
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.9571365E-5;1.0235905E-5;-0.64909035;0.25070742;0.0;1.3088504;1.267932;0.3247118;0.14077367;0.0;0.0;0.0;0.0;0.0;0.0;33802648;926
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802660;927
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.9685397E-5;1.0265088E-5;-0.6505003;0.25066236;0.0;1.3103096;1.2693603;0.32501662;0.14108475;0.0;0.0;0.0;0.0;0.0;0.0;33802660;927
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802671;928
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.979955E-5;1.0294304E-5;-0.65191144;0.250576;0.0;1.3117006;1.2707359;0.32525188;0.14121693;0.0;0.0;0.0;0.0;0.0;0.0;33802671;928
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802679;929
1;3;-1;0;1;0.0;0.0;0.0;0;0;3.9913808E-5;1.03235425E-5;-0.6533252;0.25057527;0.0;1.312951;1.2719474;0.32556105;0.14133644;0.0;0.0;0.0;0.0;0.0;0.0;33802679;929
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802691;930
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.002819E-5;1.0352816E-5;-0.65474033;0.2506024;0.0;1.3143711;1.2733144;0.3259477;0.14159395;0.0;0.0;0.0;0.0;0.0;0.0;33802691;930
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802699;931
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.014271E-5;1.0382131E-5;-0.6561577;0.25058067;0.0;1.3159567;1.2748575;0.32631323;0.14186512;0.0;0.0;0.0;0.0;0.0;0.0;33802699;931
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802710;932
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.0257357E-5;1.0411485E-5;-0.6575784;0.25062752;0.0;1.3174213;1.2762611;0.3267362;0.14212523;0.0;0.0;0.0;0.0;0.0;0.0;33802710;932
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802718;933
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.0372117E-5;1.0440881E-5;-0.65900123;0.2506975;0.0;1.3187519;1.2775272;0.32715562;0.14232439;0.0;0.0;0.0;0.0;0.0;0.0;33802718;933
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802730;934
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.048699E-5;1.0470306E-5;-0.66042715;0.25071785;0.0;1.3200897;1.2788166;0.3275135;0.14254867;0.0;0.0;0.0;0.0;0.0;0.0;33802730;934
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802742;935
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.0601994E-5;1.0499763E-5;-0.6618551;0.25077412;0.0;1.3215575;1.28022;0.3279497;0.14280878;0.0;0.0;0.0;0.0;0.0;0.0;33802742;935
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802750;936
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.0717125E-5;1.052927E-5;-0.6632845;0.25083634;0.0;1.3231734;1.281765;0.32843044;0.14215279;0.0;0.0;0.0;0.0;0.0;0.0;33802750;936
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802761;937
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.0832383E-5;1.055879E-5;-0.66470677;0.25073034;0.0;1.32447;1.2830558;0.3286163;0.14220518;0.0;0.0;0.0;0.0;0.0;0.0;33802761;937
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802769;938
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.0947747E-5;1.0588342E-5;-0.66612935;0.25077656;0.0;1.3257167;1.2842484;0.32898495;0.14225341;0.0;0.0;0.0;0.0;0.0;0.0;33802769;938
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802777;939
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.1063235E-5;1.0617941E-5;-0.6675541;0.25086203;0.0;1.3271636;1.2856218;0.32945392;0.14246643;0.0;0.0;0.0;0.0;0.0;0.0;33802777;939
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802792;940
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.117885E-5;1.0647578E-5;-0.66898113;0.25086692;0.0;1.3286574;1.2870672;0.32983103;0.1426836;0.0;0.0;0.0;0.0;0.0;0.0;33802792;940
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802800;941
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.1294566E-5;1.0677237E-5;-0.6704089;0.25085783;0.0;1.3298502;1.2882257;0.33011538;0.1427771;0.0;0.0;0.0;0.0;0.0;0.0;33802800;941
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802812;942
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.1410403E-5;1.07069245E-5;-0.6718379;0.25086203;0.0;1.331149;1.2894824;0.33044323;0.14287937;0.0;0.0;0.0;0.0;0.0;0.0;33802812;942
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802820;943
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.152636E-5;1.0736649E-5;-0.673269;0.25089195;0.0;1.3325953;1.2908736;0.33084092;0.1431175;0.0;0.0;0.0;0.0;0.0;0.0;33802820;943
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802828;944
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.164245E-5;1.0766401E-5;-0.6747037;0.2509112;0.0;1.3340605;1.2922865;0.3312295;0.1434312;0.0;0.0;0.0;0.0;0.0;0.0;33802828;944
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802839;945
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.1758645E-5;1.0796175E-5;-0.67613906;0.25095314;0.0;1.3353193;1.293492;0.33159631;0.14353035;0.0;0.0;0.0;0.0;0.0;0.0;33802839;945
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802847;946
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.187495E-5;1.0825992E-5;-0.67757446;0.25099406;0.0;1.3366516;1.2947689;0.33198014;0.14294285;0.0;0.0;0.0;0.0;0.0;0.0;33802847;946
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802859;947
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.1991385E-5;1.0855847E-5;-0.6790061;0.2510085;0.0;1.3380886;1.2961562;0.3323558;0.14323291;0.0;0.0;0.0;0.0;0.0;0.0;33802859;947
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802871;948
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.210795E-5;1.0885735E-5;-0.68044144;0.25102922;0.0;1.3395892;1.2976029;0.33275536;0.14352784;0.0;0.0;0.0;0.0;0.0;0.0;33802871;948
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802878;949
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.2224627E-5;1.0915657E-5;-0.68187726;0.25104412;0.0;1.3409257;1.2988925;0.3331067;0.14363644;0.0;0.0;0.0;0.0;0.0;0.0;33802878;949
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802890;950
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.2341424E-5;1.0945593E-5;-0.6833153;0.25094646;0.0;1.3422471;1.300205;0.33330798;0.14384256;0.0;0.0;0.0;0.0;0.0;0.0;33802890;950
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802898;951
1;3;-1;0;1;0.0;0.0;0.0;0;0;4.2458338E-5;1.09755665E-5;-0.684757;0.2509546;0.0;1.3435962;1.3015091;0.3336536;0.14417395;0.0;0.0;0.0;0.0;0.0;0.0;33802898;951
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33802910;952
