index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
3546;4;-0.56593233;0.07871503;-0.054394078;0.042888623;0.26777068;0.012660788;-0.5711634;0.01574364;-0.054394078;0.042888623;0.26777068;0.012660788;0.0;-0.10843808;0.82545686;0.03860684;0.043802746;0.11064526;0.5614575;3.129961;0.0
3547;4;-0.5771431;0.08942214;-0.0536768;0.021935511;0.3120451;0.0042849;-0.5834892;0.025116023;-0.0536768;0.021935511;0.3120451;0.0042849;0.0;-0.10843808;0.8270674;0.038822006;0.049166515;0.11069903;0.5721296;3.112337;0.0
3548;4;-0.54351085;0.097304165;-0.04983964;0.07336346;0.32580572;0.010020281;-0.5509474;0.03645662;-0.04983964;0.07336346;0.32580572;0.010020281;0.3797412;-0.07229205;0.82869095;0.040189542;0.055418782;0.11107773;0.53687245;3.0843265;0.0
3549;4;-0.5591496;0.10888319;-0.049363796;0.067318834;0.39130962;-0.0035040227;-0.56779456;0.045969017;-0.049363796;0.067318834;0.39130962;-0.0035040227;0.3797412;-0.07229205;0.8303892;0.041532584;0.06296042;0.111538686;0.5305947;3.0666888;0.0
3550;4;-0.57488006;0.120208174;-0.04901315;0.089230075;0.37339237;-0.019342402;-0.58469397;0.05540795;-0.04901315;0.089230075;0.37339237;-0.019342402;0.3797412;-0.07229205;0.83208114;0.04330796;0.07054564;0.11164943;0.55955094;3.0553846;0.0
3552;4;-0.60948104;0.14053586;-0.047586266;0.08535559;0.39889398;0.0027568263;-0.6213849;0.07140179;-0.047586266;0.08535559;0.39889398;0.0027568263;0.0;-0.07229205;0.82303137;0.04659942;0.085610464;0.11221612;0.65117943;3.0426958;0.0
3553;4;-0.6256209;0.1487976;-0.048623044;0.062067382;0.36780524;1.9749092E-4;-0.63836855;0.07763888;-0.048623044;0.062067382;0.36780524;1.9749092E-4;0.0;-0.07229205;0.82471716;0.047886126;0.09312284;0.112475134;0.64914834;3.029909;0.0
3554;4;-0.6438045;0.15837352;-0.048365593;0.06184856;0.34509507;0.013704217;-0.6575636;0.08471394;-0.048365593;0.06184856;0.34509507;0.013704217;0.0;-0.07229205;0.82637805;0.04935239;0.10028189;0.113082625;0.65578127;3.021534;0.0
3555;4;-0.65994036;0.16568436;-0.04915651;0.022675583;0.2989273;-0.0063904463;-0.67443913;0.09002418;-0.04915651;0.022675583;0.2989273;-0.0063904463;0.0;-0.07229205;0.82803875;0.05006458;0.10660407;0.11328;0.66998553;3.013825;0.0
3556;4;-0.6789784;0.17254224;-0.048745997;-0.034659598;0.2543643;0.011399366;-0.6941637;0.094441906;-0.048745997;-0.034659598;0.2543643;0.011399366;0.0;-0.07229205;0.829686;0.049305405;0.11195472;0.11363178;0.68485606;3.0090766;0.0
